 time            v(A)            v(B)            v(Y)           
 7.11350000e-08  0.00000000e+00  0.00000000e+00  8.96302908e-06 
 7.11450000e-08  0.00000000e+00  0.00000000e+00  8.54284836e-06 
 7.11550000e-08  0.00000000e+00  0.00000000e+00  8.12645255e-06 
 7.11650000e-08  0.00000000e+00  0.00000000e+00  7.74569568e-06 
 7.11750000e-08  0.00000000e+00  0.00000000e+00  7.37062755e-06 
 7.11850000e-08  0.00000000e+00  0.00000000e+00  7.02585120e-06 
 7.11950000e-08  0.00000000e+00  0.00000000e+00  6.68776537e-06 
 7.12050000e-08  0.00000000e+00  0.00000000e+00  6.37569720e-06 
 7.12150000e-08  0.00000000e+00  0.00000000e+00  6.07088061e-06 
 7.12250000e-08  0.00000000e+00  0.00000000e+00  5.78853218e-06 
 7.12350000e-08  0.00000000e+00  0.00000000e+00  5.51364003e-06 
 7.12450000e-08  0.00000000e+00  0.00000000e+00  5.25824937e-06 
 7.12550000e-08  0.00000000e+00  0.00000000e+00  5.01029147e-06 
 7.12650000e-08  0.00000000e+00  0.00000000e+00  4.77933055e-06 
 7.12750000e-08  0.00000000e+00  0.00000000e+00  4.55563086e-06 
 7.12850000e-08  0.00000000e+00  0.00000000e+00  4.34679463e-06 
 7.12950000e-08  0.00000000e+00  0.00000000e+00  4.14495384e-06 
 7.13050000e-08  0.00000000e+00  0.00000000e+00  3.95614533e-06 
 7.13150000e-08  0.00000000e+00  0.00000000e+00  3.77400893e-06 
 7.13250000e-08  0.00000000e+00  0.00000000e+00  3.60332355e-06 
 7.13350000e-08  0.00000000e+00  0.00000000e+00  3.43895454e-06 
 7.13450000e-08  0.00000000e+00  0.00000000e+00  3.28466436e-06 
 7.13550000e-08  0.00000000e+00  0.00000000e+00  3.13631979e-06 
 7.13650000e-08  0.00000000e+00  0.00000000e+00  2.99685852e-06 
 7.13750000e-08  0.00000000e+00  0.00000000e+00  2.86296898e-06 
 7.13850000e-08  0.00000000e+00  0.00000000e+00  2.73691774e-06 
 7.13950000e-08  0.00000000e+00  0.00000000e+00  2.61606934e-06 
 7.14050000e-08  0.00000000e+00  0.00000000e+00  2.50214344e-06 
 7.14150000e-08  0.00000000e+00  0.00000000e+00  2.39306192e-06 
 7.14250000e-08  0.00000000e+00  0.00000000e+00  2.29009858e-06 
 7.14350000e-08  0.00000000e+00  0.00000000e+00  2.19163516e-06 
 7.14450000e-08  0.00000000e+00  0.00000000e+00  2.09858223e-06 
 7.14550000e-08  0.00000000e+00  0.00000000e+00  2.00970101e-06 
 7.14650000e-08  0.00000000e+00  0.00000000e+00  1.92560670e-06 
 7.14750000e-08  0.00000000e+00  0.00000000e+00  1.84537339e-06 
 7.14850000e-08  0.00000000e+00  0.00000000e+00  1.76937682e-06 
 7.14950000e-08  0.00000000e+00  0.00000000e+00  1.69694863e-06 
 7.15050000e-08  0.00000000e+00  0.00000000e+00  1.62827128e-06 
 7.15150000e-08  0.00000000e+00  0.00000000e+00  1.56288788e-06 
 7.15250000e-08  0.00000000e+00  0.00000000e+00  1.50082579e-06 
 7.15350000e-08  0.00000000e+00  0.00000000e+00  1.44180116e-06 
 7.15450000e-08  0.00000000e+00  0.00000000e+00  1.38571225e-06 
 7.15550000e-08  0.00000000e+00  0.00000000e+00  1.33242429e-06 
 7.15650000e-08  0.00000000e+00  0.00000000e+00  1.28175013e-06 
 7.15750000e-08  0.00000000e+00  0.00000000e+00  1.23364902e-06 
 7.15850000e-08  0.00000000e+00  0.00000000e+00  1.18784733e-06 
 7.15950000e-08  0.00000000e+00  0.00000000e+00  1.14441844e-06 
 7.16050000e-08  0.00000000e+00  0.00000000e+00  1.10304013e-06 
 7.16150000e-08  0.00000000e+00  0.00000000e+00  1.06383795e-06 
 7.16250000e-08  0.00000000e+00  0.00000000e+00  1.02643729e-06 
 7.16350000e-08  0.00000000e+00  0.00000000e+00  9.91042171e-07 
 7.16450000e-08  0.00000000e+00  0.00000000e+00  9.57250640e-07 
 7.16550000e-08  0.00000000e+00  0.00000000e+00  9.25297847e-07 
 7.16650000e-08  0.00000000e+00  0.00000000e+00  8.94763245e-07 
 7.16750000e-08  0.00000000e+00  0.00000000e+00  8.65917029e-07 
 7.16850000e-08  0.00000000e+00  0.00000000e+00  8.38325099e-07 
 7.16950000e-08  0.00000000e+00  0.00000000e+00  8.12283233e-07 
 7.17050000e-08  0.00000000e+00  0.00000000e+00  7.87350401e-07 
 7.17150000e-08  0.00000000e+00  0.00000000e+00  7.63840199e-07 
 7.17250000e-08  0.00000000e+00  0.00000000e+00  7.41310221e-07 
 7.17350000e-08  0.00000000e+00  0.00000000e+00  7.20085562e-07 
 7.17450000e-08  0.00000000e+00  0.00000000e+00  6.99726858e-07 
 7.17550000e-08  0.00000000e+00  0.00000000e+00  6.80565580e-07 
 7.17650000e-08  0.00000000e+00  0.00000000e+00  6.62168866e-07 
 7.17750000e-08  0.00000000e+00  0.00000000e+00  6.44870421e-07 
 7.17850000e-08  0.00000000e+00  0.00000000e+00  6.28246568e-07 
 7.17950000e-08  0.00000000e+00  0.00000000e+00  6.12629915e-07 
 7.18050000e-08  0.00000000e+00  0.00000000e+00  5.97608013e-07 
 7.18150000e-08  0.00000000e+00  0.00000000e+00  5.83509715e-07 
 7.18250000e-08  0.00000000e+00  0.00000000e+00  5.69935323e-07 
 7.18350000e-08  0.00000000e+00  0.00000000e+00  5.57207834e-07 
 7.18450000e-08  0.00000000e+00  0.00000000e+00  5.44941394e-07 
 7.18550000e-08  0.00000000e+00  0.00000000e+00  5.33451507e-07 
 7.18650000e-08  0.00000000e+00  0.00000000e+00  5.22366914e-07 
 7.18750000e-08  0.00000000e+00  0.00000000e+00  5.11994370e-07 
 7.18850000e-08  0.00000000e+00  0.00000000e+00  5.01977675e-07 
 7.18950000e-08  0.00000000e+00  0.00000000e+00  4.92613901e-07 
 7.19050000e-08  0.00000000e+00  0.00000000e+00  4.83562142e-07 
 7.19150000e-08  0.00000000e+00  0.00000000e+00  4.75109115e-07 
 7.19250000e-08  0.00000000e+00  0.00000000e+00  4.66930469e-07 
 7.19350000e-08  0.00000000e+00  0.00000000e+00  4.59300384e-07 
 7.19450000e-08  0.00000000e+00  0.00000000e+00  4.51906949e-07 
 7.19550000e-08  0.00000000e+00  0.00000000e+00  4.45018030e-07 
 7.19650000e-08  0.00000000e+00  0.00000000e+00  4.38339952e-07 
 7.19750000e-08  0.00000000e+00  0.00000000e+00  4.32122859e-07 
 7.19850000e-08  0.00000000e+00  0.00000000e+00  4.26083544e-07 
 7.19950000e-08  0.00000000e+00  0.00000000e+00  4.20469439e-07 
 7.20050000e-08  0.00000000e+00  0.00000000e+00  4.15015609e-07 
 7.20150000e-08  0.00000000e+00  0.00000000e+00  4.09949635e-07 
 7.20250000e-08  0.00000000e+00  0.00000000e+00  4.05017145e-07 
 7.20350000e-08  0.00000000e+00  0.00000000e+00  4.00442455e-07 
 7.20450000e-08  0.00000000e+00  0.00000000e+00  3.95988261e-07 
 7.20550000e-08  0.00000000e+00  0.00000000e+00  3.91860619e-07 
 7.20650000e-08  0.00000000e+00  0.00000000e+00  3.87833512e-07 
 7.20750000e-08  0.00000000e+00  0.00000000e+00  3.84107069e-07 
 7.20850000e-08  0.00000000e+00  0.00000000e+00  3.80467296e-07 
 7.20950000e-08  0.00000000e+00  0.00000000e+00  3.77103602e-07 
 7.21050000e-08  0.00000000e+00  0.00000000e+00  3.73814025e-07 
 7.21150000e-08  0.00000000e+00  0.00000000e+00  3.70777898e-07 
 7.21250000e-08  0.00000000e+00  0.00000000e+00  3.67804792e-07 
 7.21350000e-08  0.00000000e+00  0.00000000e+00  3.65064398e-07 
 7.21450000e-08  0.00000000e+00  0.00000000e+00  3.62377270e-07 
 7.21550000e-08  0.00000000e+00  0.00000000e+00  3.59903855e-07 
 7.21650000e-08  0.00000000e+00  0.00000000e+00  3.57475152e-07 
 7.21750000e-08  0.00000000e+00  0.00000000e+00  3.55242753e-07 
 7.21850000e-08  0.00000000e+00  0.00000000e+00  3.53047579e-07 
 7.21950000e-08  0.00000000e+00  0.00000000e+00  3.51032752e-07 
 7.22050000e-08  0.00000000e+00  0.00000000e+00  3.49048615e-07 
 7.22150000e-08  0.00000000e+00  0.00000000e+00  3.47230194e-07 
 7.22250000e-08  0.00000000e+00  0.00000000e+00  3.45436770e-07 
 7.22350000e-08  0.00000000e+00  0.00000000e+00  3.43795645e-07 
 7.22450000e-08  0.00000000e+00  0.00000000e+00  3.42174572e-07 
 7.22550000e-08  0.00000000e+00  0.00000000e+00  3.40693488e-07 
 7.22650000e-08  0.00000000e+00  0.00000000e+00  3.39228173e-07 
 7.22750000e-08  0.00000000e+00  0.00000000e+00  3.37891553e-07 
 7.22850000e-08  0.00000000e+00  0.00000000e+00  3.36567004e-07 
 7.22950000e-08  0.00000000e+00  0.00000000e+00  3.35360783e-07 
 7.23050000e-08  0.00000000e+00  0.00000000e+00  3.34163454e-07 
 7.23150000e-08  0.00000000e+00  0.00000000e+00  3.33074935e-07 
 7.23250000e-08  0.00000000e+00  0.00000000e+00  3.31992585e-07 
 7.23350000e-08  0.00000000e+00  0.00000000e+00  3.31010305e-07 
 7.23450000e-08  0.00000000e+00  0.00000000e+00  3.30031873e-07 
 7.23550000e-08  0.00000000e+00  0.00000000e+00  3.29145482e-07 
 7.23650000e-08  0.00000000e+00  0.00000000e+00  3.28260974e-07 
 7.23750000e-08  0.00000000e+00  0.00000000e+00  3.27461129e-07 
 7.23850000e-08  0.00000000e+00  0.00000000e+00  3.26661514e-07 
 7.23950000e-08  0.00000000e+00  0.00000000e+00  3.25939780e-07 
 7.24050000e-08  0.00000000e+00  0.00000000e+00  3.25216897e-07 
 7.24150000e-08  0.00000000e+00  0.00000000e+00  3.24565659e-07 
 7.24250000e-08  0.00000000e+00  0.00000000e+00  3.23912133e-07 
 7.24350000e-08  0.00000000e+00  0.00000000e+00  3.23324518e-07 
 7.24450000e-08  0.00000000e+00  0.00000000e+00  3.22733684e-07 
 7.24550000e-08  0.00000000e+00  0.00000000e+00  3.22203485e-07 
 7.24650000e-08  0.00000000e+00  0.00000000e+00  3.21669323e-07 
 7.24750000e-08  0.00000000e+00  0.00000000e+00  3.21190939e-07 
 7.24850000e-08  0.00000000e+00  0.00000000e+00  3.20708004e-07 
 7.24950000e-08  0.00000000e+00  0.00000000e+00  3.20276378e-07 
 7.25050000e-08  0.00000000e+00  0.00000000e+00  3.19839754e-07 
 7.25150000e-08  0.00000000e+00  0.00000000e+00  3.19450321e-07 
 7.25250000e-08  0.00000000e+00  0.00000000e+00  3.19055562e-07 
 7.25350000e-08  0.00000000e+00  0.00000000e+00  3.18704202e-07 
 7.25450000e-08  0.00000000e+00  0.00000000e+00  3.18347291e-07 
 7.25550000e-08  0.00000000e+00  0.00000000e+00  3.18030284e-07 
 7.25650000e-08  0.00000000e+00  0.00000000e+00  3.17707591e-07 
 7.25750000e-08  0.00000000e+00  0.00000000e+00  3.17421581e-07 
 7.25850000e-08  0.00000000e+00  0.00000000e+00  3.17129825e-07 
 7.25950000e-08  0.00000000e+00  0.00000000e+00  3.16871780e-07 
 7.26050000e-08  0.00000000e+00  0.00000000e+00  3.16607996e-07 
 7.26150000e-08  0.00000000e+00  0.00000000e+00  3.16375183e-07 
 7.26250000e-08  0.00000000e+00  0.00000000e+00  3.16136689e-07 
 7.26350000e-08  0.00000000e+00  0.00000000e+00  3.15926639e-07 
 7.26450000e-08  0.00000000e+00  0.00000000e+00  3.15711014e-07 
 7.26550000e-08  0.00000000e+00  0.00000000e+00  3.15521498e-07 
 7.26650000e-08  0.00000000e+00  0.00000000e+00  3.15326553e-07 
 7.26750000e-08  0.00000000e+00  0.00000000e+00  3.15155561e-07 
 7.26850000e-08  0.00000000e+00  0.00000000e+00  3.14979315e-07 
 7.26950000e-08  0.00000000e+00  0.00000000e+00  3.14825033e-07 
 7.27050000e-08  0.00000000e+00  0.00000000e+00  3.14665698e-07 
 7.27150000e-08  0.00000000e+00  0.00000000e+00  3.14526487e-07 
 7.27250000e-08  0.00000000e+00  0.00000000e+00  3.14382446e-07 
 7.27350000e-08  0.00000000e+00  0.00000000e+00  3.14256829e-07 
 7.27450000e-08  0.00000000e+00  0.00000000e+00  3.14126620e-07 
 7.27550000e-08  0.00000000e+00  0.00000000e+00  3.14013263e-07 
 7.27650000e-08  0.00000000e+00  0.00000000e+00  3.13895564e-07 
 7.27750000e-08  0.00000000e+00  0.00000000e+00  3.13793265e-07 
 7.27850000e-08  0.00000000e+00  0.00000000e+00  3.13686880e-07 
 7.27950000e-08  0.00000000e+00  0.00000000e+00  3.13594552e-07 
 7.28050000e-08  0.00000000e+00  0.00000000e+00  3.13498403e-07 
 7.28150000e-08  0.00000000e+00  0.00000000e+00  3.13415067e-07 
 7.28250000e-08  0.00000000e+00  0.00000000e+00  3.13328176e-07 
 7.28350000e-08  0.00000000e+00  0.00000000e+00  3.13252947e-07 
 7.28450000e-08  0.00000000e+00  0.00000000e+00  3.13174432e-07 
 7.28550000e-08  0.00000000e+00  0.00000000e+00  3.13106513e-07 
 7.28650000e-08  0.00000000e+00  0.00000000e+00  3.13035575e-07 
 7.28750000e-08  0.00000000e+00  0.00000000e+00  3.12974247e-07 
 7.28850000e-08  0.00000000e+00  0.00000000e+00  3.12910164e-07 
 7.28950000e-08  0.00000000e+00  0.00000000e+00  3.12854778e-07 
 7.29050000e-08  0.00000000e+00  0.00000000e+00  3.12796897e-07 
 7.29150000e-08  0.00000000e+00  0.00000000e+00  3.12746868e-07 
 7.29250000e-08  0.00000000e+00  0.00000000e+00  3.12694599e-07 
 7.29350000e-08  0.00000000e+00  0.00000000e+00  3.12649397e-07 
 7.29450000e-08  0.00000000e+00  0.00000000e+00  3.12602206e-07 
 7.29550000e-08  0.00000000e+00  0.00000000e+00  3.12561357e-07 
 7.29650000e-08  0.00000000e+00  0.00000000e+00  3.12518761e-07 
 7.29750000e-08  0.00000000e+00  0.00000000e+00  3.12481834e-07 
 7.29850000e-08  0.00000000e+00  0.00000000e+00  3.12443397e-07 
 7.29950000e-08  0.00000000e+00  0.00000000e+00  3.12410005e-07 
 7.30050000e-08  0.00000000e+00  0.00000000e+00  3.12375331e-07 
 7.30150000e-08  0.00000000e+00  0.00000000e+00  3.12345124e-07 
 7.30250000e-08  0.00000000e+00  0.00000000e+00  3.12313857e-07 
 7.30350000e-08  0.00000000e+00  0.00000000e+00  3.12286520e-07 
 7.30450000e-08  0.00000000e+00  0.00000000e+00  3.12258336e-07 
 7.30550000e-08  0.00000000e+00  0.00000000e+00  3.12233586e-07 
 7.30650000e-08  0.00000000e+00  0.00000000e+00  3.12208192e-07 
 7.30750000e-08  0.00000000e+00  0.00000000e+00  3.12185772e-07 
 7.30850000e-08  0.00000000e+00  0.00000000e+00  3.12162904e-07 
 7.30950000e-08  0.00000000e+00  0.00000000e+00  3.12142583e-07 
 7.31050000e-08  0.00000000e+00  0.00000000e+00  3.12122003e-07 
 7.31150000e-08  0.00000000e+00  0.00000000e+00  3.12103573e-07 
 7.31250000e-08  0.00000000e+00  0.00000000e+00  3.12085062e-07 
 7.31350000e-08  0.00000000e+00  0.00000000e+00  3.12068336e-07 
 7.31450000e-08  0.00000000e+00  0.00000000e+00  3.12051700e-07 
 7.31550000e-08  0.00000000e+00  0.00000000e+00  3.12036507e-07 
 7.31650000e-08  0.00000000e+00  0.00000000e+00  3.12021568e-07 
 7.31750000e-08  0.00000000e+00  0.00000000e+00  3.12007758e-07 
 7.31850000e-08  0.00000000e+00  0.00000000e+00  3.11994355e-07 
 7.31950000e-08  0.00000000e+00  0.00000000e+00  3.11981789e-07 
 7.32050000e-08  0.00000000e+00  0.00000000e+00  3.11969778e-07 
 7.32150000e-08  0.00000000e+00  0.00000000e+00  3.11958333e-07 
 7.32250000e-08  0.00000000e+00  0.00000000e+00  3.11947581e-07 
 7.32350000e-08  0.00000000e+00  0.00000000e+00  3.11937145e-07 
 7.32450000e-08  0.00000000e+00  0.00000000e+00  3.11927534e-07 
 7.32550000e-08  0.00000000e+00  0.00000000e+00  3.11918007e-07 
 7.32650000e-08  0.00000000e+00  0.00000000e+00  3.11909429e-07 
 7.32750000e-08  0.00000000e+00  0.00000000e+00  3.11900719e-07 
 7.32850000e-08  0.00000000e+00  0.00000000e+00  3.11893078e-07 
 7.32950000e-08  0.00000000e+00  0.00000000e+00  3.11885105e-07 
 7.33050000e-08  0.00000000e+00  0.00000000e+00  3.11878310e-07 
 7.33150000e-08  0.00000000e+00  0.00000000e+00  3.11871000e-07 
 7.33250000e-08  0.00000000e+00  0.00000000e+00  3.11864972e-07 
 7.33350000e-08  0.00000000e+00  0.00000000e+00  3.11858260e-07 
 7.33450000e-08  0.00000000e+00  0.00000000e+00  3.11852927e-07 
 7.33550000e-08  0.00000000e+00  0.00000000e+00  3.11846752e-07 
 7.33650000e-08  0.00000000e+00  0.00000000e+00  3.11842048e-07 
 7.33750000e-08  0.00000000e+00  0.00000000e+00  3.11836357e-07 
 7.33850000e-08  0.00000000e+00  0.00000000e+00  3.11832223e-07 
 7.33950000e-08  0.00000000e+00  0.00000000e+00  3.11826967e-07 
 7.34050000e-08  0.00000000e+00  0.00000000e+00  3.11823349e-07 
 7.34150000e-08  0.00000000e+00  0.00000000e+00  3.11818486e-07 
 7.34250000e-08  0.00000000e+00  0.00000000e+00  3.11815335e-07 
 7.34350000e-08  0.00000000e+00  0.00000000e+00  3.11810825e-07 
 7.34450000e-08  0.00000000e+00  0.00000000e+00  3.11808097e-07 
 7.34550000e-08  0.00000000e+00  0.00000000e+00  3.11803906e-07 
 7.34650000e-08  0.00000000e+00  0.00000000e+00  3.11801561e-07 
 7.34750000e-08  0.00000000e+00  0.00000000e+00  3.11797655e-07 
 7.34850000e-08  0.00000000e+00  0.00000000e+00  3.11795657e-07 
 7.34950000e-08  0.00000000e+00  0.00000000e+00  3.11792010e-07 
 7.35050000e-08  0.00000000e+00  0.00000000e+00  3.11790325e-07 
 7.35150000e-08  0.00000000e+00  0.00000000e+00  3.11786910e-07 
 7.35250000e-08  0.00000000e+00  0.00000000e+00  3.11785509e-07 
 7.35350000e-08  0.00000000e+00  0.00000000e+00  3.11782304e-07 
 7.35450000e-08  0.00000000e+00  0.00000000e+00  3.11781160e-07 
 7.35550000e-08  0.00000000e+00  0.00000000e+00  3.11778143e-07 
 7.35650000e-08  0.00000000e+00  0.00000000e+00  3.11777231e-07 
 7.35750000e-08  0.00000000e+00  0.00000000e+00  3.11774385e-07 
 7.35850000e-08  0.00000000e+00  0.00000000e+00  3.11773683e-07 
 7.35950000e-08  0.00000000e+00  0.00000000e+00  3.11770991e-07 
 7.36050000e-08  0.00000000e+00  0.00000000e+00  3.11770479e-07 
 7.36150000e-08  0.00000000e+00  0.00000000e+00  3.11767925e-07 
 7.36250000e-08  0.00000000e+00  0.00000000e+00  3.11767585e-07 
 7.36350000e-08  0.00000000e+00  0.00000000e+00  3.11765156e-07 
 7.36450000e-08  0.00000000e+00  0.00000000e+00  3.11764971e-07 
 7.36550000e-08  0.00000000e+00  0.00000000e+00  3.11762655e-07 
 7.36650000e-08  0.00000000e+00  0.00000000e+00  3.11762610e-07 
 7.36750000e-08  0.00000000e+00  0.00000000e+00  3.11760397e-07 
 7.36850000e-08  0.00000000e+00  0.00000000e+00  3.11760477e-07 
 7.36950000e-08  0.00000000e+00  0.00000000e+00  3.11758356e-07 
 7.37050000e-08  0.00000000e+00  0.00000000e+00  3.11758551e-07 
 7.37150000e-08  0.00000000e+00  0.00000000e+00  3.11756514e-07 
 7.37250000e-08  0.00000000e+00  0.00000000e+00  3.11756811e-07 
 7.37350000e-08  0.00000000e+00  0.00000000e+00  3.11754850e-07 
 7.37450000e-08  0.00000000e+00  0.00000000e+00  3.11755239e-07 
 7.37550000e-08  0.00000000e+00  0.00000000e+00  3.11753347e-07 
 7.37650000e-08  0.00000000e+00  0.00000000e+00  3.11753819e-07 
 7.37750000e-08  0.00000000e+00  0.00000000e+00  3.11751990e-07 
 7.37850000e-08  0.00000000e+00  0.00000000e+00  3.11752537e-07 
 7.37950000e-08  0.00000000e+00  0.00000000e+00  3.11750764e-07 
 7.38050000e-08  0.00000000e+00  0.00000000e+00  3.11751378e-07 
 7.38150000e-08  0.00000000e+00  0.00000000e+00  3.11749657e-07 
 7.38250000e-08  0.00000000e+00  0.00000000e+00  3.11750331e-07 
 7.38350000e-08  0.00000000e+00  0.00000000e+00  3.11748658e-07 
 7.38450000e-08  0.00000000e+00  0.00000000e+00  3.11749386e-07 
 7.38550000e-08  0.00000000e+00  0.00000000e+00  3.11747756e-07 
 7.38650000e-08  0.00000000e+00  0.00000000e+00  3.11748531e-07 
 7.38750000e-08  0.00000000e+00  0.00000000e+00  3.11746941e-07 
 7.38850000e-08  0.00000000e+00  0.00000000e+00  3.11747759e-07 
 7.38950000e-08  0.00000000e+00  0.00000000e+00  3.11746205e-07 
 7.39050000e-08  0.00000000e+00  0.00000000e+00  3.11747062e-07 
 7.39150000e-08  0.00000000e+00  0.00000000e+00  3.11745541e-07 
 7.39250000e-08  0.00000000e+00  0.00000000e+00  3.11746431e-07 
 7.39350000e-08  0.00000000e+00  0.00000000e+00  3.11744942e-07 
 7.39450000e-08  0.00000000e+00  0.00000000e+00  3.11745862e-07 
 7.39550000e-08  0.00000000e+00  0.00000000e+00  3.11744400e-07 
 7.39650000e-08  0.00000000e+00  0.00000000e+00  3.11745347e-07 
 7.39750000e-08  0.00000000e+00  0.00000000e+00  3.11743912e-07 
 7.39850000e-08  0.00000000e+00  0.00000000e+00  3.11744881e-07 
 7.39950000e-08  0.00000000e+00  0.00000000e+00  3.11743471e-07 
 7.40050000e-08  0.00000000e+00  0.00000000e+00  3.11744461e-07 
 7.40150000e-08  0.00000000e+00  0.00000000e+00  3.11743073e-07 
 7.40250000e-08  0.00000000e+00  0.00000000e+00  3.11744080e-07 
 7.40350000e-08  0.00000000e+00  0.00000000e+00  3.11742714e-07 
 7.40450000e-08  0.00000000e+00  0.00000000e+00  3.11743737e-07 
 7.40550000e-08  0.00000000e+00  0.00000000e+00  3.11742391e-07 
 7.40650000e-08  0.00000000e+00  0.00000000e+00  3.11743426e-07 
 7.40750000e-08  0.00000000e+00  0.00000000e+00  3.11742098e-07 
 7.40850000e-08  0.00000000e+00  0.00000000e+00  3.11743144e-07 
 7.40950000e-08  0.00000000e+00  0.00000000e+00  3.11741835e-07 
 7.41050000e-08  0.00000000e+00  0.00000000e+00  3.11742890e-07 
 7.41150000e-08  0.00000000e+00  0.00000000e+00  3.11741597e-07 
 7.41250000e-08  0.00000000e+00  0.00000000e+00  3.11742660e-07 
 7.41350000e-08  0.00000000e+00  0.00000000e+00  3.11741383e-07 
 7.41450000e-08  0.00000000e+00  0.00000000e+00  3.11742451e-07 
 7.41550000e-08  0.00000000e+00  0.00000000e+00  3.11741190e-07 
 7.41650000e-08  0.00000000e+00  0.00000000e+00  3.11742263e-07 
 7.41750000e-08  0.00000000e+00  0.00000000e+00  3.11741016e-07 
 7.41850000e-08  0.00000000e+00  0.00000000e+00  3.11742092e-07 
 7.41950000e-08  0.00000000e+00  0.00000000e+00  3.11740860e-07 
 7.42050000e-08  0.00000000e+00  0.00000000e+00  3.11741938e-07 
 7.42150000e-08  0.00000000e+00  0.00000000e+00  3.11740719e-07 
 7.42250000e-08  0.00000000e+00  0.00000000e+00  3.11741798e-07 
 7.42350000e-08  0.00000000e+00  0.00000000e+00  3.11740591e-07 
 7.42450000e-08  0.00000000e+00  0.00000000e+00  3.11741671e-07 
 7.42550000e-08  0.00000000e+00  0.00000000e+00  3.11740477e-07 
 7.42650000e-08  0.00000000e+00  0.00000000e+00  3.11741556e-07 
 7.42750000e-08  0.00000000e+00  0.00000000e+00  3.11740374e-07 
 7.42850000e-08  0.00000000e+00  0.00000000e+00  3.11741452e-07 
 7.42950000e-08  0.00000000e+00  0.00000000e+00  3.11740282e-07 
 7.43050000e-08  0.00000000e+00  0.00000000e+00  3.11741357e-07 
 7.43150000e-08  0.00000000e+00  0.00000000e+00  3.11740199e-07 
 7.43250000e-08  0.00000000e+00  0.00000000e+00  3.11741271e-07 
 7.43350000e-08  0.00000000e+00  0.00000000e+00  3.11740124e-07 
 7.43450000e-08  0.00000000e+00  0.00000000e+00  3.11741193e-07 
 7.43550000e-08  0.00000000e+00  0.00000000e+00  3.11740057e-07 
 7.43650000e-08  0.00000000e+00  0.00000000e+00  3.11741122e-07 
 7.43750000e-08  0.00000000e+00  0.00000000e+00  3.11739997e-07 
 7.43850000e-08  0.00000000e+00  0.00000000e+00  3.11741058e-07 
 7.43950000e-08  0.00000000e+00  0.00000000e+00  3.11739943e-07 
 7.44050000e-08  0.00000000e+00  0.00000000e+00  3.11740999e-07 
 7.44150000e-08  0.00000000e+00  0.00000000e+00  3.11739895e-07 
 7.44250000e-08  0.00000000e+00  0.00000000e+00  3.11740946e-07 
 7.44350000e-08  0.00000000e+00  0.00000000e+00  3.11739851e-07 
 7.44450000e-08  0.00000000e+00  0.00000000e+00  3.11740897e-07 
 7.44550000e-08  0.00000000e+00  0.00000000e+00  3.11739813e-07 
 7.44650000e-08  0.00000000e+00  0.00000000e+00  3.11740853e-07 
 7.44750000e-08  0.00000000e+00  0.00000000e+00  3.11739778e-07 
 7.44850000e-08  0.00000000e+00  0.00000000e+00  3.11740813e-07 
 7.44950000e-08  0.00000000e+00  0.00000000e+00  3.11739748e-07 
 7.45050000e-08  0.00000000e+00  0.00000000e+00  3.11740776e-07 
 7.45150000e-08  0.00000000e+00  0.00000000e+00  3.11739720e-07 
 7.45250000e-08  0.00000000e+00  0.00000000e+00  3.11740742e-07 
 7.45350000e-08  0.00000000e+00  0.00000000e+00  3.11739696e-07 
 7.45450000e-08  0.00000000e+00  0.00000000e+00  3.11740711e-07 
 7.45550000e-08  0.00000000e+00  0.00000000e+00  3.11739675e-07 
 7.45650000e-08  0.00000000e+00  0.00000000e+00  3.11740683e-07 
 7.45750000e-08  0.00000000e+00  0.00000000e+00  3.11739656e-07 
 7.45850000e-08  0.00000000e+00  0.00000000e+00  3.11740657e-07 
 7.45950000e-08  0.00000000e+00  0.00000000e+00  3.11739639e-07 
 7.46050000e-08  0.00000000e+00  0.00000000e+00  3.11740633e-07 
 7.46150000e-08  0.00000000e+00  0.00000000e+00  3.11739624e-07 
 7.46250000e-08  0.00000000e+00  0.00000000e+00  3.11740611e-07 
 7.46350000e-08  0.00000000e+00  0.00000000e+00  3.11739611e-07 
 7.46450000e-08  0.00000000e+00  0.00000000e+00  3.11740591e-07 
 7.46550000e-08  0.00000000e+00  0.00000000e+00  3.11739600e-07 
 7.46650000e-08  0.00000000e+00  0.00000000e+00  3.11740572e-07 
 7.46750000e-08  0.00000000e+00  0.00000000e+00  3.11739590e-07 
 7.46850000e-08  0.00000000e+00  0.00000000e+00  3.11740555e-07 
 7.46950000e-08  0.00000000e+00  0.00000000e+00  3.11739582e-07 
 7.47050000e-08  0.00000000e+00  0.00000000e+00  3.11740539e-07 
 7.47150000e-08  0.00000000e+00  0.00000000e+00  3.11739574e-07 
 7.47250000e-08  0.00000000e+00  0.00000000e+00  3.11740524e-07 
 7.47350000e-08  0.00000000e+00  0.00000000e+00  3.11739568e-07 
 7.47450000e-08  0.00000000e+00  0.00000000e+00  3.11740510e-07 
 7.47550000e-08  0.00000000e+00  0.00000000e+00  3.11739563e-07 
 7.47650000e-08  0.00000000e+00  0.00000000e+00  3.11740498e-07 
 7.47750000e-08  0.00000000e+00  0.00000000e+00  3.11739559e-07 
 7.47850000e-08  0.00000000e+00  0.00000000e+00  3.11740486e-07 
 7.47950000e-08  0.00000000e+00  0.00000000e+00  3.11739555e-07 
